race_year_id,rank,runner,time,age,gender,nationality,time_in_seconds,event,race,city,country,date,start_time,participation,distance,elevation_gain,elevation_loss,aid_stations,participants,age_range,years
40649,4,BROWN Kevin,23H 47M 34S,41,Male,USA,85654,Bryce Canyon,100 Mile,Hatch,United States,2019-05-17,00:00:00,solo,157.1,4470,-4460,13,300,"(40,45]",2019
40649,5,REYNOLDS Jayk,24H 34M 42S,44,Male,USA,88482,Bryce Canyon,100 Mile,Hatch,United States,2019-05-17,00:00:00,solo,157.1,4470,-4460,13,300,"(40,45]",2019
40649,6,HAWKINS Steve,24H 42M 18S,44,Male,USA,88938,Bryce Canyon,100 Mile,Hatch,United States,2019-05-17,00:00:00,solo,157.1,4470,-4460,13,300,"(40,45]",2019
40649,7,SPURLOCK Aaron,25H 46M 12S,46,Male,USA,92772,Bryce Canyon,100 Mile,Hatch,United States,2019-05-17,00:00:00,solo,157.1,4470,-4460,13,300,"(45,50]",2019
40649,8,MYERS Brian,26H 26M 46S,45,Male,USA,95206,Bryce Canyon,100 Mile,Hatch,United States,2019-05-17,00:00:00,solo,157.1,4470,-4460,13,300,"(40,45]",2019
40649,9,Minkovich Kirill,26H 41M 13S,39,Male,USA,96073,Bryce Canyon,100 Mile,Hatch,United States,2019-05-17,00:00:00,solo,157.1,4470,-4460,13,300,"(35,40]",2019
40649,10,TRUDOLYUBOV Sergey,27H 3M 30S,48,Male,USA,97410,Bryce Canyon,100 Mile,Hatch,United States,2019-05-17,00:00:00,solo,157.1,4470,-4460,13,300,"(45,50]",2019
44563,1,LANANTE Jorge Alyn Gil Jr,27H 21M 8S,36,Male,PHI,98468,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(35,40]",2019
44563,2,VALERO Ronnel,30H 14M 30S,32,Male,PHI,108870,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(30,35]",2019
44563,3,CHUNG Hyun Chang,30H 28M 50S,48,Male,KOR,109730,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(45,50]",2019
44563,4,GREY MARK BRYAN G,32H 50M 58S,31,Male,PHI,118258,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(30,35]",2019
44563,5,Luspian Jovencio Jr,32H 54M 53S,40,Male,PHI,118493,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(35,40]",2019
44563,6,MORTEGA Jones,33H 30M 10S,39,Male,PHI,120610,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(35,40]",2019
44563,7,CALIXTERIO Anthony,33H 57M 32S,33,Male,PHI,122252,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(30,35]",2019
44563,8,GARCIA Jinky,34H 2M 20S,41,Male,PHI,122540,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(40,45]",2019
44563,9,Cumahling Romando,34H 3M 8S,44,Male,PHI,122588,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(40,45]",2019
44563,10,Gentoleo Joseph,34H 19M 45S,37,Male,PHI,123585,Hardcore Hundred Miles Trail Ultramarathon,Hardcore Hundred Miles,Kayapa,Philippines,2019-05-16,23:00:00,solo,167.1,9480,-9500,11,100,"(35,40]",2019
40115,1,Sand Vegard Lyngvi,18H 58M 17S,40,Male,NOR,68297,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(35,40]",2019
40115,1,TRISETH Vegard,18H 58M 17S,46,Male,NOR,68297,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(45,50]",2019
40115,3,MIDTGARDEN Eivind,19H 20M 47S,28,Male,NOR,69647,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(25,30]",2019
40115,4,SKOTHEIM Rolf,19H 57M 45S,46,Male,NOR,71865,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(45,50]",2019
40115,5,BRUUSGAARD Peder,20H 46M 17S,31,Male,NOR,74777,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(30,35]",2019
40115,6,Vallestrand Liss,20H 58M 50S,45,Female,NOR,75530,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(40,45]",2019
40115,7,HEIESTAD Henrik,21H 55M 32S,43,Male,NOR,78932,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(40,45]",2019
40115,7,HJUKSE Gro Siljan,21H 55M 32S,40,Female,NOR,78932,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(35,40]",2019
40115,9,DAHLEN Kenneth,22H 8M 35S,43,Male,NOR,79715,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(40,45]",2019
40115,9,Slettingdalen Marius,22H 8M 35S,46,Male,NOR,79715,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(45,50]",2019
40115,9,Thoresen Pal,22H 8M 35S,51,Male,NOR,79715,Soria Moria til Verdens Ende,Soria Moria til Verdens Ende,VerdensEnde,Norway,2019-05-11,10:00:00,solo,162.3,4040,-4510,6,100,"(50,55]",2019
48603,1,AKAMATSU Ryo,27H 21M 51S,38,Male,JPN,98511,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(35,40]",2019
48603,2,SAWA MICHITO,28H 12M 27S,40,Male,JPN,101547,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(35,40]",2019
48603,3,kawahata Kazuhiro,29H 16M 59S,47,Male,JPN,105419,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(45,50]",2019
48603,4,KAKIMA Tsutomu,29H 50M 21S,47,Male,JPN,107421,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(45,50]",2019
48603,5,FURUYA Nobuhiko,29H 58M 8S,49,Male,JPN,107888,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(45,50]",2019
48603,6,MATSUMOTO Toshiyuki,30H 8M 0S,38,Male,JPN,108480,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(35,40]",2019
48603,7,YAMAMOTO Takefumi,30H 47M 9S,41,Male,JPN,110829,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(40,45]",2019
48603,8,UCHIYAMA Michiko,30H 54M 10S,41,Female,JPN,111250,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(40,45]",2019
48603,9,UMEHARA Hiroyuki,31H 6M 2S,53,Male,JPN,111962,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(50,55]",2019
48603,10,TAKAGISHI Shirou,31H 16M 14S,42,Male,JPN,112574,Trainic-World in Sainokuni,100mile,Ogose,Japan,2019-05-11,07:00:00,solo,163.2,9050,-9020,16,200,"(40,45]",2019
41499,1,Hrastovec Ivan,21H 4M 21S,36,Male,SLO,75861,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(35,40]",2019
41499,2,GONCZARENKO Jaroslaw,21H 49M 5S,41,Male,POL,78545,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(40,45]",2019
41499,3,MAMIC Andi,22H 26M 30S,44,Male,SLO,80790,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(40,45]",2019
41499,4,MARCEL Remy,23H 17M 52S,41,Male,FRA,83872,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(40,45]",2019
41499,5,VIDALI Miha,23H 53M 47S,41,Male,SLO,86027,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(40,45]",2019
41499,6,NYAKAS Gabor,24H 51M 18S,47,Male,HUN,89478,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(45,50]",2019
41499,7,SEGEL Gregor,25H 38M 9S,23,Male,SLO,92289,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(20,25]",2019
41499,8,CANEPA Francesca,26H 21M 46S,50,Female,ITA,94906,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(45,50]",2019
41499,9,HAJEK Jakub,26H 22M 11S,51,Male,CZE,94931,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(50,55]",2019
41499,10,Berniik Bostjan,26H 42M 59S,43,Male,SLO,96179,UTVV SLOVENIA,UTVV 100 miles,Vipava,Slovenia,2019-05-11,18:00:00,solo,160.6,6850,-6840,14,400,"(40,45]",2019
41585,1,Sheffield Drew,31H 44M 28S,40,Male,GBR,114268,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(35,40]",2019
41585,2,De Clerck Jan,33H 27M 57S,36,Male,BEL,120477,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(35,40]",2019
41585,3,WILSON Martin,34H 14M 36S,38,Male,GBR,123276,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(35,40]",2019
41585,4,BETOURET Sebastien,35H 1M 7S,44,Male,FRA,126067,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(40,45]",2019
41585,5,Aarons Jamie,38H 13M 31S,42,Female,GBR,137611,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(40,45]",2019
41585,6,Woodier Tim,38H 53M 57S,40,Male,GBR,140037,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(35,40]",2019
41585,7,Hayes Steve,39H 40M 45S,40,Male,GBR,142845,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(35,40]",2019
41585,8,HARKIN James,39H 44M 50S,27,Male,GBR,143090,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(25,30]",2019
41585,9,HEIDECK Daniel,39H 50M 43S,39,Male,GER,143443,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(35,40]",2019
41585,10,SPIVAK Roman,41H 53M 17S,41,Male,ISR,150797,Ultra-Trail Snowdonia - UTS-50/100,UTS-100,CapelCurig,United Kingdom,2019-05-10,13:00:00,solo,170.9,10140,-10140,16,100,"(40,45]",2019
45873,1,DUFFY Zoe,23H 11M 29S,32,Female,AUS,83489,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(30,35]",2019
45873,2,WOODMAN Matthew,24H 43M 3S,47,Male,AUS,88983,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(45,50]",2019
45873,3,Boyce Gary,26H 24M 6S,43,Male,AUS,95046,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(40,45]",2019
45873,4,SMITH Reg,26H 34M 24S,55,Male,AUS,95664,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(50,55]",2019
45873,5,SLATTERY Damian,26H 42M 30S,37,Male,AUS,96150,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(35,40]",2019
45873,6,JESSUP Matthew,27H 47M 42S,44,Male,AUS,100062,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(40,45]",2019
45873,7,HULL Jason,28H 38M 28S,50,Male,AUS,103108,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(45,50]",2019
45873,8,RAYMOND Leon,28H 39M 58S,47,Male,AUS,103198,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(45,50]",2019
45873,9,SMITH Sean,31H 5M 15S,47,Male,AUS,111915,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(45,50]",2019
45873,10,SIEBER Kate,31H 21M 30S,40,Female,AUS,112890,Ben Hockings,Hubert 100 Miles,ClarenceGardens,Australia,2019-05-04,10:00:00,solo,157.8,2630,-2630,9,110,"(35,40]",2019
35185,1,HAMMETT Ian,14H 36M 25S,43,Male,GBR,52585,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(40,45]",2019
35185,2,Melbourne John,14H 58M 46S,41,Male,GBR,53926,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(40,45]",2019
35185,3,BEECHEY Paul,15H 48M 19S,46,Male,GBR,56899,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(45,50]",2019
35185,4,HOLST KJELDSEN Benjamin,16H 4M 25S,47,Male,DEN,57865,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(45,50]",2019
35185,5,WATSON Alistair,16H 44M 10S,37,Male,GBR,60250,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(35,40]",2019
35185,6,Smith Andrew,17H 21M 15S,43,Male,GBR,62475,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(40,45]",2019
35185,7,WINDROSS Peter,17H 31M 47S,50,Male,GBR,63107,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(45,50]",2019
35185,8,ANDREWS Dave,17H 35M 46S,46,Male,GBR,63346,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(45,50]",2019
35185,9,HORROCKS Darren,17H 35M 47S,36,Male,GBR,63347,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(35,40]",2019
35185,10,MARTIN CONSANI Debbie,17H 40M 8S,46,Female,GBR,63608,Centurion Thames Path 100,Centurion Thames Path 100,London,United Kingdom,2019-05-04,10:00:00,solo,161.3,3160,-3110,13,300,"(45,50]",2019
39819,1,MENDES Mauricio,21H 28M 23S,44,Male,POR,77303,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(40,45]",2019
39819,2,THOMPSON Mark,22H 40M 38S,55,Male,GBR,81638,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(50,55]",2019
39819,3,JONES Mark,22H 54M 44S,28,Male,GBR,82484,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(25,30]",2019
39819,4,Sheldon Alice,23H 14M 42S,46,Female,GBR,83682,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(45,50]",2019
39819,5,Sheldon Mike,23H 15M 9S,41,Male,GBR,83709,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(40,45]",2019
39819,6,Fulford Amy,23H 39M 36S,47,Female,GBR,85176,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(45,50]",2019
39819,7,DAVIES Carwyn,23H 48M 22S,44,Male,GBR,85702,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(40,45]",2019
39819,8,JOHN Gari,24H 47M 32S,38,Male,GBR,89252,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(35,40]",2019
39819,9,HOCKRIDGE Stuart,25H 7M 15S,49,Male,USA,90435,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(45,50]",2019
39819,10,MANNING Dudley,25H 17M 46S,44,Male,GBR,91066,Dragon 100,Dragon 100,Cardiff,United Kingdom,2019-05-04,18:00:00,solo,165,3550,-3550,11,200,"(40,45]",2019
50505,1,PANTOJA Eddie,21H 2M 22S,35,Male,USA,75742,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(30,35]",2019
50505,2,Lantz Jason,21H 51M 9S,40,Male,USA,78669,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(35,40]",2019
50505,3,Cook Denis,22H 57M 43S,38,Male,USA,82663,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(35,40]",2019
50505,4,SCHAAR Matt,23H 20M 1S,40,Male,USA,84001,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(35,40]",2019
50505,5,MASON Levi,23H 33M 45S,40,Male,USA,84825,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(35,40]",2019
50505,6,FAUL Justin,23H 34M 30S,41,Male,USA,84870,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(40,45]",2019
50505,7,CAMPION Dustin,23H 39M 29S,36,Male,USA,85169,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(35,40]",2019
50505,8,PERREAULT Xavier,23H 40M 18S,31,Male,CAN,85218,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(30,35]",2019
50505,9,VIBERT Sheila,24H 8M 13S,39,Female,USA,86893,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(35,40]",2019
50505,10,SNYDER Tyler,24H 42M 48S,30,Male,USA,88968,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,MASSANUTTEN MOUNTAIN TRAILS 100 MILE RUN,NA,United States,2019-05-04,00:00:00,solo,162.5,5420,-5420,0,0,"(25,30]",2019
42635,1,ZIELINSKI Andrzej,22H 10M 21S,38,Male,POL,79821,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(35,40]",2019
42635,2,SIKORA Zbigniew,25H 9M 33S,43,Male,POL,90573,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(40,45]",2019
42635,3,LACHERA Marek,25H 57M 19S,41,Male,POL,93439,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(40,45]",2019
42635,4,Malinowski Lukasz,26H 13M 33S,32,Male,POL,94413,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(30,35]",2019
42635,5,PYCIA Adam,27H 8M 44S,55,Male,POL,97724,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(50,55]",2019
42635,6,BRONCEL Sebastian,27H 18M 8S,46,Male,POL,98288,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(45,50]",2019
42635,7,OLIVSON Oleksandr,28H 1M 1S,58,Male,UKR,100861,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(55,60]",2019
42635,8,PTASZYNSKI WOJCIECH,29H 33M 10S,55,Male,POL,106390,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(50,55]",2019
42635,9,JAWORSKI Lukasz,29H 33M 28S,44,Male,POL,106408,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(40,45]",2019
42635,10,SZYSZKOWSKI Rafal,30H 14M 29S,52,Male,POL,108869,100 miles of Beskid Wyspowy,100 miles of Beskid Wyspowy,Zalesie,Poland,2019-05-03,06:00:00,solo,164.1,6600,-6600,9,100,"(50,55]",2019
39055,1,POKORNY Sebastian,15H 13M 30S,35,Male,SWE,54810,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(30,35]",2019
39055,2,MALMSTROM Christian,15H 53M 2S,41,Male,SWE,57182,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(40,45]",2019
39055,3,FRIES Stellan,15H 57M 34S,53,Male,SWE,57454,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(50,55]",2019
39055,4,Carlsson Anna,16H 52M 39S,36,Female,SWE,60759,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(35,40]",2019
39055,5,Kjellsson Roger,17H 1M 5S,52,Male,SWE,61265,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(50,55]",2019
39055,6,BRANTVALL Jonas,17H 9M 51S,49,Male,SWE,61791,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(45,50]",2019
39055,7,SJOSVARD Gustaf,18H 12M 46S,31,Male,SWE,65566,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(30,35]",2019
39055,8,SVARDHAGEN Jan,18H 17M 29S,52,Male,SWE,65849,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(50,55]",2019
39055,9,Tsunoda Yoshihiro,18H 20M 57S,39,Male,JPN,66057,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(35,40]",2019
39055,10,MARINO Ricky,18H 21M 31S,47,Male,GBR,66091,Täby Extreme Challenge,TEC 100 Miles,Täby,Sweden,2019-04-27,10:00:00,solo,160.7,1610,-1610,13,150,"(45,50]",2019
37711,1,SJOLANDER Oscar,19H 55M 26S,52,Male,SWE,71726,Aktivitus Trailrace,Ultra-Trail®,Jonsered,Sweden,2019-04-26,20:00:00,solo,164.7,3850,-3850,8,60,"(50,55]",2019
37711,2,KARASEV Gennady,21H 18M 36S,31,Male,RUS,76716,Aktivitus Trailrace,Ultra-Trail®,Jonsered,Sweden,2019-04-26,20:00:00,solo,164.7,3850,-3850,8,60,"(30,35]",2019
